AIN;2012; 322461 ; 504063531 
LOZERE;2016; 44815 ; 41329618 
MAINE-ET-LOIRE;2016; 431068 ; 494453954 
MANCHE;2016; 284707 ; 312973355 
MARNE;2016; 312150 ; 579369398 
HAUTE-MARNE;2016; 103113 ; 98484833 
MAYENNE;2016; 165407 ; 162349958 
MEURTHE-ET-MOSELLE;2016; 399432 ; 547607095 
MEUSE;2016; 105727 ; 106273663 
MORBIHAN;2016; 431343 ; 546328700 
MOSELLE;2016; 577516 ; 721098372 
NIEVRE;2016; 126843 ; 127664852 
NORD;2016; 1386280 ; 1758094715 
OISE;2016; 438569 ; 695354214 
ORNE;2016; 162928 ; 156157600 
PAS-DE-CALAIS;2016; 793471 ; 767496943 
PUY-DE-DOME;2016; 363987 ; 495552288 
PYRENEES-ATLANTIQUES;2016; 380639 ; 574524407 
HAUTES-PYRENEES;2016; 137200 ; 141328672 
PYRENEES-ORIENTALES;2016; 273199 ; 303958241 
BAS-RHIN;2016; 595253 ; 1031426982 
HAUT-RHIN;2016; 407799 ; 801144634 
RHONE;2016; 962163 ; 1957936795 
HAUTE-SAONE;2016; 133758 ; 127766445 
SAONE-ET-LOIRE;2016; 314990 ; 364196394 
SARTHE;2016; 308500 ; 339172191 
SAVOIE;2016; 240662 ; 379482488 
HAUTE-SAVOIE;2016; 424097 ; 747395038 
PARIS;2016; 1417256 ; 8013459592 
SEINE-MARITIME;2016; 691274 ; 931545963 
SEINE-ET-MARNE;2016; 721057 ; 1344664123 
YVELINES;2016; 742329 ; 2702782232 
DEUX-SEVRES;2016; 205218 ; 215519877 
SOMME;2016;310366 ; 387199156 
TARN;2016; 219475 ; 235312541 
TARN-ET-GARONNE;2016; 143400 ; 145002607 
VAR;2016; 604922 ; 1026745171 
VAUCLUSE;2016; 314375 ; 412938103 
VENDEE;2016; 343488 ; 381936378 
VIENNE;2016; 219854 ; 254187788 
HAUTE-VIENNE;2016; 196215 ; 258796486 
VOSGES;2016; 215523 ; 224659939 
YONNE;2016; 198279 ; 240809712 
TERRITOIRE DE BELFORT;2016; 76718 ; 123178339 
ESSONNE;2016; 695825 ; 1689371047 
HAUTS-DE-SEINE;2016; 902722 ; 4913698690 
SEINE-SAINT-DENIS;2016; 870981 ; 1116859972 
VAL-DE-MARNE;2016; 776902 ; 2083056176 
VAL-D-OISE;2016; 658870 ; 1319822822 
GUADELOUPE;2016; 246384 ; 173982879 
MARTINIQUE;2016; 235731 ; 201395173 
GUYANE;2016; 105095 ; 58628392 
LA REUNION;2016; 491942 ; 376628241 
MAYOTTE;2016; 67879 ; 27484654 
Direction des Impots des non residents;2016; 231576 ; 712293467 
CORSE-DU-SUD;2017; 89452 ; 157432781 
HAUTE-CORSE;2017; 99736 ; 138070967 
AIN;2017; 345087 ; 586800156 
AISNE;2017; 300154 ; 315057802 
ALLIER;2017; 205244 ; 198971132 
ALPES-DE-HAUTE-PROVENCE;2017; 100179 ; 120331901 
HAUTES-ALPES;2017; 85319 ; 97965014 
ALPES-MARITIMES;2017; 707395 ; 1632512572 
ARDECHE;2017; 192217 ; 203003789 
ARDENNES;2017; 155149 ; 150983945 
ARIEGE;2017; 93100 ; 76991195 
AUBE;2017; 173260 ; 235552954 
AUDE;2017; 221579 ; 209648667 
AVEYRON;2017; 163526 ; 164652171 
BOUCHES-DU-RHONE;2017; 1196337 ; 2268587560 
CALVADOS;2017; 394770 ; 583263158 
CANTAL;2017; 88028 ; 81857414 
CHARENTE;2017; 209720 ; 229828444 
CHARENTE-MARITIME;2017; 393990 ; 531186096 
CHER;2017; 181153 ; 201342674 
CORREZE;2017; 142840 ; 159979902 
COTE-DOR;2017; 296524 ; 508957820 
COTES-DARMOR;2017; 348161 ; 387008237 
CREUSE;2017; 73429 ; 52995124 
DORDOGNE;2017; 251990 ; 237534533 
DOUBS;2017; 296086 ; 501689857 
DROME;2017; 295285 ; 380124197 
EURE;2017; 332065 ; 441603273 
EURE-ET-LOIR;2017; 241210 ; 344919153 
FINISTERE;2017; 525707 ; 651344530 
GARD;2017; 432527 ; 543898627 
HAUTE-GARONNE;2017; 765582 ; 1584583734 
GERS;2017; 115047 ; 121603163 
GIRONDE;2017; 928762 ; 1665901235 
HERAULT;2017; 677240 ; 1014504925 
ILLE-ET-VILAINE;2017; 571518 ; 867044014 
INDRE;2017; 133090 ; 119218005 
INDRE-ET-LOIRE;2017; 350269 ; 508133623 
ISERE;2017; 694145 ; 1179118226 
JURA;2017; 150570 ; 190878287 
LANDES;2017; 245011 ; 298427879 
LOIR-ET-CHER;2017; 192688 ; 232202447 
LOIRE;2017; 422972 ; 500516263 
HAUTE-LOIRE;2017; 132532 ; 123378593 
LOIRE-ATLANTIQUE;2017; 775287 ; 1252058405 
LOIRET;2017; 383066 ; 570606009 
LOT;2017; 105436 ; 118038469 
LOT-ET-GARONNE;2017; 199511 ; 202896633 
LOZERE;2017; 45301 ; 40336760 
MAINE-ET-LOIRE;2017; 436429 ; 489940571 
MANCHE;2017; 285954 ; 307125178 
MARNE;2017; 317213 ; 579469285 
HAUTE-MARNE;2017; 103199 ; 93402571 
MAYENNE;2017; 166533 ; 162995278 
MEURTHE-ET-MOSELLE;2017; 401446 ; 553928693 
MEUSE;2017; 105287 ; 102266701 
MORBIHAN;2017; 439547 ; 556837292 
MOSELLE;2017; 578655 ; 720053910 
NIEVRE;2017; 126341 ; 121740742 
NORD;2017; 1417512 ; 1968718385 
OISE;2017; 449719 ; 739149529 
ORNE;2017; 162219 ; 147788827 
PAS-DE-CALAIS;2017; 816387 ; 812431092 
PUY-DE-DOME;2017; 375256 ; 551212683 
PYRENEES-ATLANTIQUES;2017; 405526 ; 625815715 
HAUTES-PYRENEES;2017; 142199 ; 139087537 
PYRENEES-ORIENTALES;2017; 288131 ; 333025018 
BAS-RHIN;2017; 625351 ; 1159896602 
HAUT-RHIN;2017; 421928 ; 942790570 
RHONE;2017; 1021962 ; 2380552207 
HAUTE-SAONE;2017; 134603 ; 130165027 
SAONE-ET-LOIRE;2017; 318537 ; 377899215 
SARTHE;2017; 314406 ; 346599134 
SAVOIE;2017; 252765 ; 435347359 
HAUTE-SAVOIE;2017; 458320 ; 912781317 
PARIS;2017; 1424232 ; 9952672248 
SEINE-MARITIME;2017; 702305 ; 1001720519 
SEINE-ET-MARNE;2017; 769176 ; 1516424460 
YVELINES;2017; 771463 ; 3219518679 
DEUX-SEVRES;2017; 210436 ; 224781830 
SOMME;2017; 319142 ; 404676282 
TARN;2017; 225771 ; 240246972 
TARN-ET-GARONNE;2017; 148702 ; 151022156 
VAR;2017; 655190 ; 1125381255 
VAUCLUSE;2017; 334728 ; 443272492 
VENDEE;2017; 383176 ; 422228291 
VIENNE;2017; 242324 ; 285456006 
HAUTE-VIENNE;2017; 215130 ; 268223508 
VOSGES;2017; 216193 ; 219147954 
YONNE;2017; 198675 ; 234770063 
TERRITOIRE DE BELFORT;2017; 77296 ; 124657056
ESSONNE;2017; 706062 ; 1693131390
HAUTS-DE-SEINE;2017; 906377 ; 5034962034
SEINE-SAINT-DENIS;2017; 883606 ; 1113905893
VAL-DE-MARNE;2017; 778654 ; 2140038831
VAL-D-OISE;2017; 667643 ; 1340736455
GUADELOUPE;2017; 249985 ; 173695486
MARTINIQUE;2017; 236751 ; 204577741
GUYANE;2017; 105427 ; 72530065
LA REUNION;2017; 508991 ; 394055968
MAYOTTE;2017; 66634 ; 32664821
Direction des Impots des non residents;2017; 244237 ; 757541554
CORSE-DU-SUD;2018; 90134 ; 169011786
HAUTE-CORSE;2018; 100089 ; 148070267
AIN;2018; 347167 ; 657084431
AISNE;2018; 299119 ; 339451956
ALLIER;2018; 204053 ; 216904373
ALPES-DE-HAUTE-PROVENCE;2018; 101157 ; 139830708
HAUTES-ALPES;2018; 85562 ; 105640648
ALPES-MARITIMES;2018; 707631 ; 1775003124
ARDECHE;2018; 192703 ; 225468033
ARDENNES;2018; 154382 ; 167661091
ARIEGE;2018; 93034 ; 81041055
AUBE;2018; 172259 ; 252169092
AUDE;2018; 219879 ; 220169231
AVEYRON;2018; 163636 ; 185161971
BOUCHES-DU-RHONE;2018; 1210444 ; 2448546251
CALVADOS;2018; 396406 ; 608162804
CANTAL;2018; 87653 ; 88266932
CHARENTE;2018; 210898 ; 255676113
CHARENTE-MARITIME;2018; 397005 ; 570349522
CHER;2018; 180160 ; 216435807
CORREZE;2018; 142323 ; 164667267
COTE-D-OR;2018; 297123 ; 555850765
COTES-D-ARMOR;2018; 349406 ; 427199447
CREUSE;2018; 72621 ; 54672519
DORDOGNE;2018; 250590 ; 253483070
DOUBS;2018; 297179 ; 536389460
DROME;2018; 296332 ; 416465901
EURE;2018; 332609 ; 474836748
EURE-ET-LOIR;2018; 238539 ; 368965266
FINISTERE;2018; 526830 ; 717487107
GARD;2018; 435111 ; 592819347
HAUTE-GARONNE;2018; 779076 ; 1703569182
GERS;2018; 114519 ; 129867314
GIRONDE;2018; 938868 ; 1827564161
HERAULT;2018; 693219 ; 1135477966
ILLE-ET-VILAINE;2018; 577109 ; 973083265
INDRE;2018; 132762 ; 128218005
INDRE-ET-LOIRE;2018; 351661 ; 547469138
ISERE;2018; 696049 ; 1283089530
JURA;2018; 151055 ; 204504038
LANDES;2018; 247251 ; 348317121
LOIR-ET-CHER;2018; 191033 ; 246458275
LOIRE;2018; 424257 ; 547423454
HAUTE-LOIRE;2018; 133012 ; 135790302
LOIRE-ATLANTIQUE;2018; 787543 ; 1392404092
LOIRET;2018; 382135 ; 616974922
LOT;2018; 105653 ; 118038469
LOT-ET-GARONNE;2018; 196549 ; 214173488
LOZERE;2018; 44993 ; 42204993
MAINE-ET-LOIRE;2018; 438244 ; 547309037
MANCHE;2018; 287724 ; 334468999
MARNE;2018; 317073 ; 616823485
HAUTE-MARNE;2018; 102971 ; 101747010
MAYENNE;2018; 166903 ; 173324413
MEURTHE-ET-MOSELLE;2018; 405623 ; 598009072
MEUSE;2018; 105115 ; 110436879
MORBIHAN;2018; 441441 ; 599943750
MOSELLE;2018; 584613 ; 780744664
NIEVRE;2018; 125989 ; 129223999
NORD;2018; 1414435 ; 2166644125
OISE;2018; 450129 ; 820429495
ORNE;2018; 161668 ; 147788827
PAS-DE-CALAIS;2018; 815450 ; 812431092
PUY-DE-DOME;2018; 376325 ; 551212683
PYRENEES-ATLANTIQUES;2018; 405460 ; 625815715
HAUTES-PYRENEES;2018; 141020 ; 139087537
PYRENEES-ORIENTALES;2018; 288131 ; 333025018
BAS-RHIN;2018; 625351 ; 1159896602
HAUT-RHIN;2018; 421928 ; 942790570
RHONE;2018; 1021962 ; 2380552207
HAUTE-SAONE;2018; 134603 ; 130165027
SAONE-ET-LOIRE;2018; 318537 ; 377899215
SARTHE;2018; 314406 ; 346599134
SAVOIE;2018; 252765 ; 435347359
HAUTE-SAVOIE;2018; 458320 ; 912781317
PARIS;2018; 1424232 ; 9952672248
SEINE-MARITIME;2018; 702305 ; 1001720519
SEINE-ET-MARNE;2018; 769176 ; 1516424460
YVELINES;2018; 771463 ; 3219518679
DEUX-SEVRES;2018; 210436 ; 224781830
SOMME;2018; 319142 ; 404676282
TARN;2018; 225771 ; 240246972
TARN-ET-GARONNE;2018; 148702 ; 151022156
VAR;2018; 655190 ; 1125381255
VAUCLUSE;2018; 334728 ; 443272492
VENDEE;2018; 383176 ; 422228291
VIENNE;2018; 242324 ; 285456006
HAUTE-VIENNE;2018; 215130 ; 268223508
VOSGES;2018; 216193 ; 219147954
YONNE;2018; 198675 ; 234770063
TERRITOIRE DE BELFORT;2018; 77296 ; 124657056
ESSONNE;2018; 703338 ; 1801723778
HAUTS-DE-SEINE;2018; 906491 ; 5531879581
SEINE-SAINT-DENIS;2018; 908083 ; 1199772062
VAL-DE-MARNE;2018; 787080 ; 2302023413
VAL-D-OISE;2018; 681813 ; 1446659587
GUADELOUPE;2018; 249380 ; 209630187
MARTINIQUE;2018; 236289 ; 238585420
GUYANE;2018; 103512 ; 86333765
LA REUNION;2018; 506193 ; 463164472
MAYOTTE;2018; 66201 ; 42342684
Direction des Impots des non residents;2018; 254980 ; 735932655
CORSE-DU-SUD;2019; 93173 ; 175585710
HAUTE-CORSE;2019; 103027 ; 146859667
AIN;2019; 356616 ; 635468433
AISNE;2019; 302651 ; 333997423
ALLIER;2019; 205611 ; 214602764
ALPES-DE-HAUTE-PROVENCE;2019; 102263 ; 131076749
HAUTES-ALPES;2019; 87367 ; 102584127
ALPES-MARITIMES;2019; 725146 ; 1748243181
ARDECHE;2019; 196005 ; 221856414
ARDENNES;2019; 155428 ; 157220460
ARIEGE;2019; 95128 ; 83232416
AUBE;2019; 175418 ; 251352675
AUDE;2019; 224737 ; 226913614
AVEYRON;2019; 165500 ; 174043246
BOUCHES-DU-RHONE;2019; 1229376 ; 2424380835
CALVADOS;2019; 404204 ; 619430982
CANTAL;2019; 88159 ; 85380081
CHARENTE;2019; 212412 ; 253492378
CHARENTE-MARITIME;2019; 406710 ; 588658339
CHER;2019; 182552 ; 216233149
CORREZE;2019; 143766 ; 161053104
COTE-D-OR;2019; 302178 ; 560420035
COTES-D-ARMOR;2019; 356048 ; 422710303
CREUSE;2019; 73174 ; 55374294
DORDOGNE;2019; 254688 ; 251900114
DOUBS;2019; 301865 ; 550386549
DROME;2019; 302881 ; 420932098
EURE;2019; 338707 ; 469599332
EURE-ET-LOIR;2019; 242678 ; 365718553
FINISTERE;2019; 535251 ; 711729297
GARD;2019; 443954 ; 588274815
HAUTE-GARONNE;2019; 806752 ; 1700943509
GERS;2019; 115968 ; 125035377
GIRONDE;2019; 964480 ; 1846994292
HERAULT;2019; 709943 ; 1135886273
ILLE-ET-VILAINE;2019; 592562 ; 977822814
INDRE;2019; 133949 ; 126701117
INDRE-ET-LOIRE;2019; 355695 ; 550300164
ISERE;2019; 711503 ; 1284731498
JURA;2019; 152211 ; 204297982
LANDES;2019; 254013 ; 314187314
LOIR-ET-CHER;2019; 193623 ; 245289305
LOIRE;2019; 430637 ; 539387711
HAUTE-LOIRE;2019; 133955 ; 128671110
LOIRE-ATLANTIQUE;2019; 809681 ; 1433654181
LOIRET;2019; 385645 ; 603565255
LOT;2019; 107405 ; 118882483
LOT-ET-GARONNE;2019; 199898 ; 212164579
LOZERE;2019; 45170 ; 42043648
MAINE-ET-LOIRE;2019; 448316 ; 545173013
MANCHE;2019; 291107 ; 344459940
MARNE;2019; 319717 ; 608870958
HAUTE-MARNE;2019; 102981 ; 104461509
MAYENNE;2019; 169256 ; 170303048
MEURTHE-ET-MOSELLE;2019; 409643 ; 591032778
MEUSE;2019; 106270 ; 114285526
MORBIHAN;2019; 452034 ; 619827266
MOSELLE;2019; 591189 ; 760569988
NIEVRE;2019; 126703 ; 127056518
NORD;2019; 1440903 ; 2126944308
OISE;2019; 457014 ; 789355669
ORNE;2019; 163564 ; 155550764
PAS-DE-CALAIS;2019; 821435 ; 878714273
PUY-DE-DOME;2019; 383733 ; 575371121
PYRENEES-ATLANTIQUES;2019; 414238 ; 667416218
HAUTES-PYRENEES;2019; 143089 ; 142281828
PYRENEES-ORIENTALES;2019; 298754 ; 362321045
BAS-RHIN;2019; 647847 ; 1242515757
HAUT-RHIN;2019; 429661 ; 969916231
RHONE;2019; 1063582 ; 2633102272
HAUTE-SAONE;2019; 135623 ; 138718201
SAONE-ET-LOIRE;2019; 322202 ; 404450788
SARTHE;2019; 319616 ; 377412424
SAVOIE;2019; 259632 ; 475993803
HAUTE-SAVOIE;2019; 476543 ; 1001391556
PARIS;2019; 1466220 ; 10656991713
SEINE-MARITIME;2019; 715315 ; 1062876987
SEINE-ET-MARNE;2019; 787790 ; 1611918418
YVELINES;2019; 797679 ; 3428169793
DEUX-SEVRES;2019; 214451 ; 243771554
SOMME;2019; 323047 ; 418550582
TARN;2019; 230334 ; 259809375
TARN-ET-GARONNE;2019; 152449 ; 163456262
VAR;2019; 677641 ; 1218596754
VAUCLUSE;2019; 341945 ; 469419282
VENDEE;2019; 396962 ; 473445963
VIENNE;2019; 247588 ; 298684336
HAUTE-VIENNE;2019; 218930 ; 270796504
VOSGES;2019; 217479 ; 247020007
YONNE;2019; 199722 ; 246004221
TERRITOIRE DE BELFORT;2019; 78405 ; 133029917
ESSONNE;2019; 726334 ; 1758475110
HAUTS-DE-SEINE;2019; 932126 ; 5466552435
SEINE-SAINT-DENIS;2019; 935948 ; 1212940905
VAL-DE-MARNE;2019; 808919 ; 2271460464
VAL-D'OISE;2019; 696939 ; 1416414239
GUADELOUPE;2019; 257532 ; 205186881
MARTINIQUE;2019; 243048 ; 238759916
GUYANE;2019; 108765 ; 88963474
LA REUNION;2019; 520124 ; 463504175
MAYOTTE;2019; 70570 ; 36725191
Direction des Impots des non residents;2019; 261012 ; 701028243
CORSE-DU-SUD;2020; 96596 ; 168764307
HAUTE-CORSE;2020; 106112 ; 143132462
AIN;2020; 363588 ; 621021298
AISNE;2020; 304767 ; 312530972
ALLIER;2020; 206766 ; 198006070
ALPES-DE-HAUTE-PROVENCE;2020; 103752 ; 114939963
HAUTES-ALPES;2020; 88811 ; 98370000
ALPES-MARITIMES;2020; 736511 ; 1668019021
ARDECHE;2020; 198666 ; 206169341
ARDENNES;2020; 156416 ; 154451804
ARIEGE;2020; 96627 ; 82023053
AUBE;2020; 177420 ; 234825011
AUDE;2020; 229207 ; 212062921
AVEYRON;2020; 167279 ; 161995899
BOUCHES-DU-RHONE;2020; 1245999 ; 2359547882
CALVADOS;2020; 410747 ; 602188822
CANTAL;2020; 89039 ; 83853654
CHARENTE;2020; 214891 ; 248455227
CHARENTE-MARITIME;2020; 414712 ; 579692505
CHER;2020; 183736 ; 202172338
CORREZE;2020; 145216 ; 152415516
COTE-D'OR;2020; 305904 ; 521017404
COTES-D'ARMOR;2020; 362507 ; 411401359
CREUSE;2020; 73777 ; 53308618
DORDOGNE;2020; 259111 ; 243699855
DOUBS;2020; 305638 ; 529409719
DROME;2020; 306933 ; 429738681
EURE;2020; 342752 ; 446402572
EURE-ET-LOIR;2020; 245019 ; 349193965
FINISTERE;2020; 544601 ; 697242903
GARD;2020; 453327 ; 566071352
HAUTE-GARONNE;2020; 822541 ; 1639816488
GERS;2020; 117548 ; 121064645
GIRONDE;2020; 984362 ; 1799391984
HERAULT;2020; 725052 ; 1106579265
ILLE-ET-VILAINE;2020; 603788 ; 934604945
INDRE;2020; 134800 ; 119365535
INDRE-ET-LOIRE;2020; 357746 ; 522745821
ISERE;2020; 724540 ; 1232046091
JURA;2020; 153686 ; 198084695
LANDES;2020; 259343 ; 310633506
LOIR-ET-CHER;2020; 195714 ; 228480250
LOIRE;2020; 435224 ; 529652235
HAUTE-LOIRE;2020; 135650 ; 128890949
LOIRE-ATLANTIQUE;2020; 825468 ; 1364288211
LOIRET;2020; 388973 ; 573323589
LOT;2020; 108565 ; 112236709
LOT-ET-GARONNE;2020; 202198 ; 200096774
LOZERE;2020; 45718 ; 39070650
MAINE-ET-LOIRE;2020; 455414 ; 533876671
MANCHE;2020; 295376 ; 328258225
MARNE;2020; 321872 ; 572181614
HAUTE-MARNE;2020; 102998 ; 94160754
MAYENNE;2020; 171684 ; 164910209
MEURTHE-ET-MOSELLE;2020; 412297 ; 566363742
MEUSE;2020; 106892 ; 106989791
MORBIHAN;2020; 460591 ; 593333767
MOSELLE;2020; 596137 ; 724641925
NIEVRE;2020; 127424 ; 119573747
NORD;2020; 1458928 ; 2057503115
OISE;2020; 461755 ; 750006587
ORNE;2020; 164792 ; 160924493
PAS-DE-CALAIS;2020; 832358 ; 850567053
PUY-DE-DOME;2020; 387319 ; 546300986
PYRENEES-ATLANTIQUES;2020; 421457 ; 661299747
HAUTES-PYRENEES;2020; 144696 ; 130579349
PYRENEES-ORIENTALES;2020; 305215 ; 341619890
BAS-RHIN;2020; 654957 ; 1195358269
HAUT-RHIN;2020; 433883 ; 949706246
RHONE;2020; 1079479 ; 2544600189
HAUTE-SAONE;2020; 137060 ; 131487537
SAONE-ET-LOIRE;2020; 325243 ; 372046832
SARTHE;2020; 322691 ; 361333969
SAVOIE;2020; 264625 ; 447225639
HAUTE-SAVOIE;2020; 487221 ; 967230147
PARIS;2020; 1470348 ; 10093393549
SEINE-MARITIME;2020; 722514 ; 1012227729
SEINE-ET-MARNE;2020; 802254 ; 1534694237
YVELINES;2020; 809026 ; 3361481685
DEUX-SEVRES;2020; 216850 ; 237219740
SOMME;2020; 325716 ; 401788817
TARN;2020; 233465 ; 255244404
TARN-ET-GARONNE;2020; 155298 ; 158832515
VAR;2020; 690149 ; 1184383575
VAUCLUSE;2020; 345252 ; 445362448
VENDEE;2020; 405815 ; 461872969
VIENNE;2020; 250537 ; 283997044
HAUTE-VIENNE;2020; 221392 ; 257942716
VOSGES;2020; 219319 ; 231719314
YONNE;2020; 201185 ; 232790057
TERRITOIRE DE BELFORT;2020; 78619 ; 121786924
ESSONNE;2020; 740304 ; 1690240142
HAUTS-DE-SEINE;2020; 942559 ; 5374417257
SEINE-SAINT-DENIS;2020; 949576 ; 1142963319
VAL-DE-MARNE;2020; 819675 ; 2190115585
VAL-D'OISE;2020; 708188 ; 1357074583
GUADELOUPE;2020; 262969 ; 188853108
MARTINIQUE;2020; 246143 ; 223476910
GUYANE;2020; 112020 ; 91122637
LA REUNION;2020; 530119 ; 461301590
MAYOTTE;2020; 74360 ; 35463875
Direction des Impots des non residents;2020;264227;664776466
